time,equity
2025-01-24 02:00:00+00:00,113076.20189369547
2025-01-24 06:00:00+00:00,113076.20189369547
2025-01-24 10:00:00+00:00,113076.20189369547
2025-01-24 14:00:00+00:00,113076.20189369547
2025-01-24 18:00:00+00:00,113076.20189369547
2025-01-26 22:00:00+00:00,113076.20189369547
2025-01-27 02:00:00+00:00,113076.20189369547
2025-01-27 06:00:00+00:00,113969.46956028457
2025-01-27 10:00:00+00:00,113969.46956028457
2025-01-27 14:00:00+00:00,113969.46956028457
2025-01-27 18:00:00+00:00,113969.46956028457
2025-01-27 22:00:00+00:00,113969.46956028457
2025-01-28 02:00:00+00:00,113969.46956028457
2025-01-28 06:00:00+00:00,113969.46956028457
2025-01-28 10:00:00+00:00,113969.46956028457
2025-01-28 14:00:00+00:00,113969.46956028457
2025-01-28 18:00:00+00:00,113969.46956028457
2025-01-28 22:00:00+00:00,113969.46956028457
2025-01-29 02:00:00+00:00,113969.46956028457
2025-01-29 06:00:00+00:00,113969.46956028457
2025-01-29 10:00:00+00:00,113969.46956028457
2025-01-29 14:00:00+00:00,113969.46956028457
2025-01-29 18:00:00+00:00,113969.46956028457
2025-01-29 22:00:00+00:00,113969.46956028457
2025-01-30 02:00:00+00:00,113969.46956028457
2025-01-30 06:00:00+00:00,113969.46956028457
2025-01-30 10:00:00+00:00,113969.46956028457
2025-01-30 14:00:00+00:00,113969.46956028457
2025-01-30 18:00:00+00:00,113969.46956028457
2025-01-30 22:00:00+00:00,113969.46956028457
2025-01-31 02:00:00+00:00,113969.46956028457
2025-01-31 06:00:00+00:00,113969.46956028457
2025-01-31 10:00:00+00:00,113969.46956028457
2025-01-31 14:00:00+00:00,113969.46956028457
2025-01-31 18:00:00+00:00,113969.46956028457
2025-02-02 22:00:00+00:00,113526.53498133588
2025-02-03 02:00:00+00:00,113526.53498133588
2025-02-03 06:00:00+00:00,113526.53498133588
2025-02-03 10:00:00+00:00,113526.53498133588
2025-02-03 14:00:00+00:00,113526.53498133588
2025-02-03 18:00:00+00:00,113526.53498133588
2025-02-03 22:00:00+00:00,113526.53498133588
2025-02-04 02:00:00+00:00,113526.53498133588
2025-02-04 06:00:00+00:00,113526.53498133588
2025-02-04 10:00:00+00:00,113526.53498133588
2025-02-04 14:00:00+00:00,113526.53498133588
2025-02-04 18:00:00+00:00,113526.53498133588
2025-02-04 22:00:00+00:00,113526.53498133588
2025-02-05 02:00:00+00:00,113526.53498133588
2025-02-05 06:00:00+00:00,113526.53498133588
2025-02-05 10:00:00+00:00,113526.53498133588
2025-02-05 14:00:00+00:00,113526.53498133588
2025-02-05 18:00:00+00:00,113526.53498133588
2025-02-05 22:00:00+00:00,113526.53498133588
2025-02-06 02:00:00+00:00,113526.53498133588
2025-02-06 06:00:00+00:00,113526.53498133588
2025-02-06 10:00:00+00:00,113526.53498133588
2025-02-06 14:00:00+00:00,114163.39082658642
2025-02-06 18:00:00+00:00,114163.39082658642
2025-02-06 22:00:00+00:00,114163.39082658642
2025-02-07 02:00:00+00:00,114163.39082658642
2025-02-07 06:00:00+00:00,114163.39082658642
2025-02-07 10:00:00+00:00,114163.39082658642
2025-02-07 14:00:00+00:00,114163.39082658642
2025-02-07 18:00:00+00:00,114163.39082658642
2025-02-09 22:00:00+00:00,114163.39082658642
2025-02-10 02:00:00+00:00,114163.39082658642
2025-02-10 06:00:00+00:00,114163.39082658642
2025-02-10 10:00:00+00:00,114163.39082658642
2025-02-10 14:00:00+00:00,114163.39082658642
2025-02-10 18:00:00+00:00,114163.39082658642
2025-02-10 22:00:00+00:00,114163.39082658642
2025-02-11 02:00:00+00:00,114163.39082658642
2025-02-11 06:00:00+00:00,114163.39082658642
2025-02-11 10:00:00+00:00,113835.932066989
2025-02-11 14:00:00+00:00,113835.932066989
2025-02-11 18:00:00+00:00,113835.932066989
2025-02-11 22:00:00+00:00,113835.932066989
2025-02-12 02:00:00+00:00,113835.932066989
2025-02-12 06:00:00+00:00,113835.932066989
2025-02-12 10:00:00+00:00,113835.932066989
2025-02-12 14:00:00+00:00,113835.932066989
2025-02-12 18:00:00+00:00,113835.932066989
2025-02-12 22:00:00+00:00,113835.932066989
2025-02-13 02:00:00+00:00,113835.932066989
2025-02-13 06:00:00+00:00,113835.932066989
2025-02-13 10:00:00+00:00,113835.932066989
2025-02-13 14:00:00+00:00,113835.932066989
2025-02-13 18:00:00+00:00,113835.932066989
2025-02-13 22:00:00+00:00,113835.932066989
2025-02-14 02:00:00+00:00,113835.932066989
2025-02-14 06:00:00+00:00,113835.932066989
2025-02-14 10:00:00+00:00,113835.932066989
2025-02-14 14:00:00+00:00,113835.932066989
2025-02-14 18:00:00+00:00,113835.932066989
2025-02-16 22:00:00+00:00,113835.932066989
2025-02-17 02:00:00+00:00,113835.932066989
2025-02-17 06:00:00+00:00,113835.932066989
2025-02-17 10:00:00+00:00,113835.932066989
2025-02-17 14:00:00+00:00,113835.932066989
2025-02-17 18:00:00+00:00,113835.932066989
2025-02-17 22:00:00+00:00,113835.932066989
2025-02-18 02:00:00+00:00,113835.932066989
2025-02-18 06:00:00+00:00,113835.932066989
2025-02-18 10:00:00+00:00,113835.932066989
2025-02-18 14:00:00+00:00,113835.932066989
2025-02-18 18:00:00+00:00,113835.932066989
2025-02-18 22:00:00+00:00,113835.932066989
2025-02-19 02:00:00+00:00,113835.932066989
2025-02-19 06:00:00+00:00,113835.932066989
2025-02-19 10:00:00+00:00,113835.932066989
2025-02-19 14:00:00+00:00,113835.932066989
2025-02-19 18:00:00+00:00,113835.932066989
2025-02-19 22:00:00+00:00,113835.932066989
2025-02-20 02:00:00+00:00,113835.932066989
2025-02-20 06:00:00+00:00,113835.932066989
2025-02-20 10:00:00+00:00,113835.932066989
2025-02-20 14:00:00+00:00,113835.932066989
2025-02-20 18:00:00+00:00,113835.932066989
2025-02-20 22:00:00+00:00,113835.932066989
2025-02-21 02:00:00+00:00,113835.932066989
2025-02-21 06:00:00+00:00,112977.57121578821
2025-02-21 10:00:00+00:00,112977.57121578821
2025-02-21 14:00:00+00:00,112977.57121578821
2025-02-21 18:00:00+00:00,112977.57121578821
2025-02-23 22:00:00+00:00,112977.57121578821
2025-02-24 02:00:00+00:00,112977.57121578821
2025-02-24 06:00:00+00:00,112977.57121578821
2025-02-24 10:00:00+00:00,112977.57121578821
2025-02-24 14:00:00+00:00,112977.57121578821
2025-02-24 18:00:00+00:00,112977.57121578821
2025-02-24 22:00:00+00:00,112977.57121578821
2025-02-25 02:00:00+00:00,112977.57121578821
2025-02-25 06:00:00+00:00,112977.57121578821
2025-02-25 10:00:00+00:00,112977.57121578821
2025-02-25 14:00:00+00:00,112977.57121578821
2025-02-25 18:00:00+00:00,112977.57121578821
2025-02-25 22:00:00+00:00,112977.57121578821
2025-02-26 02:00:00+00:00,112977.57121578821
2025-02-26 06:00:00+00:00,112977.57121578821
2025-02-26 10:00:00+00:00,112977.57121578821
2025-02-26 14:00:00+00:00,112977.57121578821
2025-02-26 18:00:00+00:00,112977.57121578821
2025-02-26 22:00:00+00:00,112977.57121578821
2025-02-27 02:00:00+00:00,112977.57121578821
2025-02-27 06:00:00+00:00,112977.57121578821
2025-02-27 10:00:00+00:00,112977.57121578821
2025-02-27 14:00:00+00:00,112977.57121578821
2025-02-27 18:00:00+00:00,112977.57121578821
2025-02-27 22:00:00+00:00,112977.57121578821
2025-02-28 02:00:00+00:00,112977.57121578821
2025-02-28 06:00:00+00:00,112977.57121578821
2025-02-28 10:00:00+00:00,112977.57121578821
2025-02-28 14:00:00+00:00,112977.57121578821
2025-02-28 18:00:00+00:00,112977.57121578821
2025-03-02 22:00:00+00:00,112977.57121578821
2025-03-03 02:00:00+00:00,112977.57121578821
2025-03-03 06:00:00+00:00,112977.57121578821
2025-03-03 10:00:00+00:00,112977.57121578821
2025-03-03 14:00:00+00:00,113036.30343932184
2025-03-03 18:00:00+00:00,113036.30343932184
2025-03-03 22:00:00+00:00,113036.30343932184
2025-03-04 02:00:00+00:00,113036.30343932184
2025-03-04 06:00:00+00:00,113036.30343932184
2025-03-04 10:00:00+00:00,113036.30343932184
2025-03-04 14:00:00+00:00,113036.30343932184
2025-03-04 18:00:00+00:00,113036.30343932184
2025-03-04 22:00:00+00:00,113036.30343932184
2025-03-05 02:00:00+00:00,113036.30343932184
2025-03-05 06:00:00+00:00,113036.30343932184
2025-03-05 10:00:00+00:00,113036.30343932184
2025-03-05 14:00:00+00:00,113036.30343932184
2025-03-05 18:00:00+00:00,113036.30343932184
2025-03-05 22:00:00+00:00,113036.30343932184
2025-03-06 02:00:00+00:00,113036.30343932184
2025-03-06 06:00:00+00:00,113036.30343932184
2025-03-06 10:00:00+00:00,113036.30343932184
2025-03-06 14:00:00+00:00,113036.30343932184
2025-03-06 18:00:00+00:00,113036.30343932184
2025-03-06 22:00:00+00:00,113036.30343932184
2025-03-07 02:00:00+00:00,113036.30343932184
2025-03-07 06:00:00+00:00,113036.30343932184
2025-03-07 10:00:00+00:00,113036.30343932184
2025-03-07 14:00:00+00:00,113036.30343932184
2025-03-07 18:00:00+00:00,113036.30343932184
2025-03-09 21:00:00+00:00,113036.30343932184
2025-03-10 01:00:00+00:00,113036.30343932184
2025-03-10 05:00:00+00:00,113036.30343932184
2025-03-10 09:00:00+00:00,113036.30343932184
2025-03-10 13:00:00+00:00,113036.30343932184
2025-03-10 17:00:00+00:00,113036.30343932184
2025-03-10 21:00:00+00:00,113036.30343932184
2025-03-11 01:00:00+00:00,113036.30343932184
2025-03-11 05:00:00+00:00,113036.30343932184
2025-03-11 09:00:00+00:00,113036.30343932184
2025-03-11 13:00:00+00:00,113036.30343932184
2025-03-11 17:00:00+00:00,113036.30343932184
2025-03-11 21:00:00+00:00,113036.30343932184
2025-03-12 01:00:00+00:00,113036.30343932184
2025-03-12 05:00:00+00:00,113036.30343932184
2025-03-12 09:00:00+00:00,113036.30343932184
2025-03-12 13:00:00+00:00,113036.30343932184
2025-03-12 17:00:00+00:00,113036.30343932184
2025-03-12 21:00:00+00:00,113036.30343932184
2025-03-13 01:00:00+00:00,113036.30343932184
2025-03-13 05:00:00+00:00,113036.30343932184
2025-03-13 09:00:00+00:00,113036.30343932184
2025-03-13 13:00:00+00:00,113036.30343932184
2025-03-13 17:00:00+00:00,113036.30343932184
2025-03-13 21:00:00+00:00,113036.30343932184
2025-03-14 01:00:00+00:00,113036.30343932184
2025-03-14 05:00:00+00:00,113036.30343932184
2025-03-14 09:00:00+00:00,113036.30343932184
2025-03-14 13:00:00+00:00,113036.30343932184
2025-03-14 17:00:00+00:00,113036.30343932184
2025-03-16 21:00:00+00:00,113036.30343932184
2025-03-17 01:00:00+00:00,113036.30343932184
2025-03-17 05:00:00+00:00,113036.30343932184
2025-03-17 09:00:00+00:00,113036.30343932184
2025-03-17 13:00:00+00:00,113036.30343932184
2025-03-17 17:00:00+00:00,113036.30343932184
2025-03-17 21:00:00+00:00,113036.30343932184
2025-03-18 01:00:00+00:00,113036.30343932184
2025-03-18 05:00:00+00:00,113036.30343932184
2025-03-18 09:00:00+00:00,113036.30343932184
2025-03-18 13:00:00+00:00,113036.30343932184
2025-03-18 17:00:00+00:00,113036.30343932184
2025-03-18 21:00:00+00:00,113036.30343932184
2025-03-19 01:00:00+00:00,113036.30343932184
2025-03-19 05:00:00+00:00,113036.30343932184
2025-03-19 09:00:00+00:00,113036.30343932184
2025-03-19 13:00:00+00:00,113036.30343932184
2025-03-19 17:00:00+00:00,113036.30343932184
2025-03-19 21:00:00+00:00,113036.30343932184
2025-03-20 01:00:00+00:00,113036.30343932184
2025-03-20 05:00:00+00:00,113036.30343932184
2025-03-20 09:00:00+00:00,113036.30343932184
2025-03-20 13:00:00+00:00,113036.30343932184
2025-03-20 17:00:00+00:00,113036.30343932184
2025-03-20 21:00:00+00:00,113036.30343932184
2025-03-21 01:00:00+00:00,113036.30343932184
2025-03-21 05:00:00+00:00,113036.30343932184
2025-03-21 09:00:00+00:00,113036.30343932184
2025-03-21 13:00:00+00:00,115244.28747112151
2025-03-21 17:00:00+00:00,115244.28747112151
2025-03-23 21:00:00+00:00,115244.28747112151
2025-03-24 01:00:00+00:00,115244.28747112151
2025-03-24 05:00:00+00:00,115244.28747112151
2025-03-24 09:00:00+00:00,115244.28747112151
2025-03-24 13:00:00+00:00,115244.28747112151
2025-03-24 17:00:00+00:00,115244.28747112151
2025-03-24 21:00:00+00:00,115244.28747112151
2025-03-25 01:00:00+00:00,115244.28747112151
2025-03-25 05:00:00+00:00,115244.28747112151
2025-03-25 09:00:00+00:00,115244.28747112151
2025-03-25 13:00:00+00:00,115244.28747112151
2025-03-25 17:00:00+00:00,115244.28747112151
2025-03-25 21:00:00+00:00,115244.28747112151
2025-03-26 01:00:00+00:00,115244.28747112151
2025-03-26 05:00:00+00:00,115244.28747112151
2025-03-26 09:00:00+00:00,115244.28747112151
2025-03-26 13:00:00+00:00,115244.28747112151
2025-03-26 17:00:00+00:00,115244.28747112151
2025-03-26 21:00:00+00:00,115244.28747112151
2025-03-27 01:00:00+00:00,115244.28747112151
2025-03-27 05:00:00+00:00,115244.28747112151
2025-03-27 09:00:00+00:00,115244.28747112151
2025-03-27 13:00:00+00:00,115244.28747112151
2025-03-27 17:00:00+00:00,115244.28747112151
2025-03-27 21:00:00+00:00,115244.28747112151
2025-03-28 01:00:00+00:00,115244.28747112151
2025-03-28 05:00:00+00:00,115244.28747112151
2025-03-28 09:00:00+00:00,115244.28747112151
2025-03-28 13:00:00+00:00,115244.28747112151
2025-03-28 17:00:00+00:00,115244.28747112151
2025-03-30 21:00:00+00:00,115244.28747112151
2025-03-31 01:00:00+00:00,115244.28747112151
2025-03-31 05:00:00+00:00,115244.28747112151
2025-03-31 09:00:00+00:00,115244.28747112151
2025-03-31 13:00:00+00:00,115244.28747112151
2025-03-31 17:00:00+00:00,115244.28747112151
2025-03-31 21:00:00+00:00,115244.28747112151
2025-04-01 01:00:00+00:00,115244.28747112151
2025-04-01 05:00:00+00:00,115244.28747112151
2025-04-01 09:00:00+00:00,115244.28747112151
2025-04-01 13:00:00+00:00,115244.28747112151
2025-04-01 17:00:00+00:00,115244.28747112151
2025-04-01 21:00:00+00:00,115244.28747112151
2025-04-02 01:00:00+00:00,115244.28747112151
2025-04-02 05:00:00+00:00,115244.28747112151
2025-04-02 09:00:00+00:00,115244.28747112151
2025-04-02 13:00:00+00:00,115244.28747112151
2025-04-02 17:00:00+00:00,115244.28747112151
2025-04-02 21:00:00+00:00,115244.28747112151
2025-04-03 01:00:00+00:00,115244.28747112151
2025-04-03 05:00:00+00:00,115244.28747112151
2025-04-03 09:00:00+00:00,116865.98439367654
2025-04-03 13:00:00+00:00,116865.98439367654
2025-04-03 17:00:00+00:00,116865.98439367654
2025-04-03 21:00:00+00:00,116865.98439367654
2025-04-04 01:00:00+00:00,116865.98439367654
2025-04-04 05:00:00+00:00,116865.98439367654
2025-04-04 09:00:00+00:00,116865.98439367654
2025-04-04 13:00:00+00:00,116865.98439367654
2025-04-04 17:00:00+00:00,116865.98439367654
2025-04-06 21:00:00+00:00,116865.98439367654
2025-04-07 01:00:00+00:00,116865.98439367654
2025-04-07 05:00:00+00:00,116865.98439367654
2025-04-07 09:00:00+00:00,116865.98439367654
2025-04-07 13:00:00+00:00,116865.98439367654
2025-04-07 17:00:00+00:00,116865.98439367654
2025-04-07 21:00:00+00:00,116865.98439367654
2025-04-08 01:00:00+00:00,116865.98439367654
2025-04-08 05:00:00+00:00,116865.98439367654
2025-04-08 09:00:00+00:00,116865.98439367654
2025-04-08 13:00:00+00:00,116865.98439367654
2025-04-08 17:00:00+00:00,116865.98439367654
2025-04-08 21:00:00+00:00,116865.98439367654
2025-04-09 01:00:00+00:00,116865.98439367654
2025-04-09 05:00:00+00:00,116865.98439367654
2025-04-09 09:00:00+00:00,116389.62640470262
2025-04-09 13:00:00+00:00,116389.62640470262
2025-04-09 17:00:00+00:00,116389.62640470262
2025-04-09 21:00:00+00:00,116389.62640470262
2025-04-10 01:00:00+00:00,116389.62640470262
2025-04-10 05:00:00+00:00,116389.62640470262
2025-04-10 09:00:00+00:00,116389.62640470262
2025-04-10 13:00:00+00:00,116389.62640470262
2025-04-10 17:00:00+00:00,116389.62640470262
2025-04-10 21:00:00+00:00,116389.62640470262
2025-04-11 01:00:00+00:00,116389.62640470262
2025-04-11 05:00:00+00:00,116389.62640470262
2025-04-11 09:00:00+00:00,116389.62640470262
2025-04-11 13:00:00+00:00,116389.62640470262
2025-04-11 17:00:00+00:00,116389.62640470262
2025-04-13 21:00:00+00:00,116389.62640470262
2025-04-14 01:00:00+00:00,116389.62640470262
2025-04-14 05:00:00+00:00,116389.62640470262
2025-04-14 09:00:00+00:00,116389.62640470262
2025-04-14 13:00:00+00:00,116389.62640470262
2025-04-14 17:00:00+00:00,116389.62640470262
2025-04-14 21:00:00+00:00,116389.62640470262
2025-04-15 01:00:00+00:00,116389.62640470262
2025-04-15 05:00:00+00:00,116389.62640470262
2025-04-15 09:00:00+00:00,116389.62640470262
2025-04-15 13:00:00+00:00,116389.62640470262
2025-04-15 17:00:00+00:00,116389.62640470262
2025-04-15 21:00:00+00:00,116389.62640470262
2025-04-16 01:00:00+00:00,116389.62640470262
2025-04-16 05:00:00+00:00,116389.62640470262
2025-04-16 09:00:00+00:00,116389.62640470262
2025-04-16 13:00:00+00:00,116389.62640470262
2025-04-16 17:00:00+00:00,116389.62640470262
2025-04-16 21:00:00+00:00,116389.62640470262
2025-04-17 01:00:00+00:00,116389.62640470262
2025-04-17 05:00:00+00:00,116389.62640470262
2025-04-17 09:00:00+00:00,116389.62640470262
2025-04-17 13:00:00+00:00,116389.62640470262
2025-04-17 17:00:00+00:00,116389.62640470262
2025-04-20 21:00:00+00:00,116389.62640470262
2025-04-21 01:00:00+00:00,116389.62640470262
2025-04-21 05:00:00+00:00,116389.62640470262
2025-04-21 09:00:00+00:00,116389.62640470262
2025-04-21 13:00:00+00:00,116389.62640470262
2025-04-21 17:00:00+00:00,116389.62640470262
2025-04-21 21:00:00+00:00,116389.62640470262
2025-04-22 01:00:00+00:00,116389.62640470262
2025-04-22 05:00:00+00:00,116389.62640470262
2025-04-22 09:00:00+00:00,116389.62640470262
2025-04-22 13:00:00+00:00,119203.86174709152
2025-04-22 17:00:00+00:00,119203.86174709152
2025-04-22 21:00:00+00:00,119203.86174709152
2025-04-23 01:00:00+00:00,119203.86174709152
2025-04-23 05:00:00+00:00,119203.86174709152
2025-04-23 09:00:00+00:00,119203.86174709152
2025-04-23 13:00:00+00:00,119203.86174709152
2025-04-23 17:00:00+00:00,119203.86174709152
2025-04-23 21:00:00+00:00,119203.86174709152
2025-04-24 01:00:00+00:00,119203.86174709152
2025-04-24 05:00:00+00:00,119203.86174709152
2025-04-24 09:00:00+00:00,119203.86174709152
2025-04-24 13:00:00+00:00,119203.86174709152
2025-04-24 17:00:00+00:00,119203.86174709152
2025-04-24 21:00:00+00:00,119203.86174709152
2025-04-25 01:00:00+00:00,119203.86174709152
2025-04-25 05:00:00+00:00,119203.86174709152
2025-04-25 09:00:00+00:00,119203.86174709152
2025-04-25 13:00:00+00:00,119203.86174709152
2025-04-25 17:00:00+00:00,119203.86174709152
2025-04-27 21:00:00+00:00,119203.86174709152
2025-04-28 01:00:00+00:00,119203.86174709152
2025-04-28 05:00:00+00:00,119203.86174709152
2025-04-28 09:00:00+00:00,119203.86174709152
2025-04-28 13:00:00+00:00,119203.86174709152
2025-04-28 17:00:00+00:00,119203.86174709152
2025-04-28 21:00:00+00:00,119203.86174709152
2025-04-29 01:00:00+00:00,119203.86174709152
2025-04-29 05:00:00+00:00,119203.86174709152
2025-04-29 09:00:00+00:00,119203.86174709152
2025-04-29 13:00:00+00:00,119203.86174709152
2025-04-29 17:00:00+00:00,119203.86174709152
2025-04-29 21:00:00+00:00,119203.86174709152
2025-04-30 01:00:00+00:00,119203.86174709152
2025-04-30 05:00:00+00:00,119203.86174709152
2025-04-30 09:00:00+00:00,119203.86174709152
2025-04-30 13:00:00+00:00,119203.86174709152
2025-04-30 17:00:00+00:00,119203.86174709152
2025-04-30 21:00:00+00:00,119203.86174709152
2025-05-01 01:00:00+00:00,119203.86174709152
2025-05-01 05:00:00+00:00,119203.86174709152
2025-05-01 09:00:00+00:00,119203.86174709152
2025-05-01 13:00:00+00:00,119203.86174709152
2025-05-01 17:00:00+00:00,119203.86174709152
2025-05-01 21:00:00+00:00,119203.86174709152
2025-05-02 01:00:00+00:00,119203.86174709152
2025-05-02 05:00:00+00:00,119203.86174709152
2025-05-02 09:00:00+00:00,119203.86174709152
2025-05-02 13:00:00+00:00,119203.86174709152
2025-05-02 17:00:00+00:00,119203.86174709152
2025-05-04 21:00:00+00:00,119203.86174709152
2025-05-05 01:00:00+00:00,119203.86174709152
2025-05-05 05:00:00+00:00,119203.86174709152
2025-05-05 09:00:00+00:00,118528.91702813501
2025-05-05 13:00:00+00:00,118528.91702813501
2025-05-05 17:00:00+00:00,118528.91702813501
2025-05-05 21:00:00+00:00,118528.91702813501
2025-05-06 01:00:00+00:00,118528.91702813501
2025-05-06 05:00:00+00:00,118528.91702813501
2025-05-06 09:00:00+00:00,118528.91702813501
2025-05-06 13:00:00+00:00,118528.91702813501
2025-05-06 17:00:00+00:00,118528.91702813501
2025-05-06 21:00:00+00:00,118528.91702813501
2025-05-07 01:00:00+00:00,118528.91702813501
2025-05-07 05:00:00+00:00,118528.91702813501
2025-05-07 09:00:00+00:00,118528.91702813501
2025-05-07 13:00:00+00:00,118528.91702813501
2025-05-07 17:00:00+00:00,118528.91702813501
2025-05-07 21:00:00+00:00,118528.91702813501
2025-05-08 01:00:00+00:00,118528.91702813501
2025-05-08 05:00:00+00:00,118301.36724202253
2025-05-08 09:00:00+00:00,118301.36724202253
2025-05-08 13:00:00+00:00,118301.36724202253
2025-05-08 17:00:00+00:00,118301.36724202253
2025-05-08 21:00:00+00:00,118301.36724202253
2025-05-09 01:00:00+00:00,118301.36724202253
2025-05-09 05:00:00+00:00,118301.36724202253
2025-05-09 09:00:00+00:00,118301.36724202253
